Country Name,Country Code,Series,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Timor-Leste,TLS,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,79.52868,..,..,..,..,..,..,..,83.53903,..
Togo,TGO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,57.09338,..,60.40994,..,..,..,63.74562,..,..,..,..
Togo,TGO,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,81.73599,..,79.88591,..,..,..,84.29011,..,..,..,..
Tokelau,TKL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,99.38553,..,..,..,..,..,..,99.41437,..
Tonga,TON,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,99.43703,..,..,..,..,..,..,99.44112,..
Trinidad and Tobago,TTO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,98.7,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,99.6,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,79.13058,79.65391,80.21875,..,79.03643,..,..,..,..,..
Tunisia,TUN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,97.17172,97.30444,96.865,..,96.2091,..,..,..,..,..
Turkiye,TUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,90.81672,92.6606,94.10609,94.91975,95.25666,95.43963,95.60142,96.16733,96.15053,..,..
Turkiye,TUR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,97.80747,98.22459,98.70935,99.01602,99.22743,99.35848,99.49439,99.62136,99.75087,..,..
Turkmenistan,TKM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,99.7,..,..,..,..,..
Turkmenistan,TKM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,99.8,..,..,..,..,..
Turks and Caicos Islands,TCA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,73.21188,..,70.19822,..,..,..,..,..,76.5275,..
Uganda,UGA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,87.40883,..,83.65888,..,..,..,..,..,89.39631,..
Ukraine,UKR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,99.97435,..,..,..,..,..,..,..
Ukraine,UKR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,99.96976,..,..,..,..,..,..,..
United Arab Emirates,ARE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,93.22714,..,..,..,..
United Arab Emirates,ARE,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,99.43,..,..,..,..
United Kingdom,GBR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
United States,USA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Upper middle income,UMC,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,94.00576,94.14792,94.37333,94.78501,94.84182,95.25861,95.09962,95.62376,95.67085,95.45145,95.64834
Upper middle income,UMC,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,98.46913,98.45037,98.42945,98.92159,98.87663,99.151,98.54937,99.22288,99.20015,98.48301,98.518
Uruguay,URY,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,98.26723,98.07271,98.3359,98.39594,98.36387,98.43593,98.52387,98.56147,98.61572,98.70386,..
Uruguay,URY,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,98.86148,98.78419,98.86222,98.95525,98.92976,98.83889,98.9276,99.15247,98.9326,98.88027,..
Uzbekistan,UZB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,99.99486,99.98055,99.98383,99.98657,..,99.99289,..
Uzbekistan,UZB,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,100,99.99996,99.99996,100,..,99.99994,..
Vanuatu,VUT,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,84.7,..,..,..,87.50631,..
Vanuatu,VUT,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,95.3,..,..,..,96.28212,..
"Venezuela, RB",VEN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,95.51199,..,94.77022,..,..,..,96.60522,97.12709,..,..,..
"Venezuela, RB",VEN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,98.5333,..,97.55916,..,..,..,99.00763,98.75951,..,..,..
Viet Nam,VNM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,93.52045,..,..,..,..,..,..,..,..,95.00038,..
Viet Nam,VNM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,97.09167,..,..,..,..,..,..,..,..,98.4081,..
Virgin Islands (U.S.),VIR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,94.59917,94.93201,95.26724,95.90622,96.2849,96.42839,96.69073,96.93023,..,97.21861,..
West Bank and Gaza,PSE,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,99.23326,99.24204,99.31232,99.28733,99.34833,99.36351,99.34061,99.38371,..,99.33625,..
World,WLD,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,83.62333,84.02163,84.28377,84.72968,84.93172,85.3606,85.54232,85.98551,86.22016,86.24694,86.4783
World,WLD,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,89.5235,89.56742,89.78326,90.33694,90.67431,90.9933,91.03014,91.44743,91.62891,91.54566,91.72953
"Yemen, Rep.",YEM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..
"Yemen, Rep.",YEM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,83.00767,..,..,..,..,..,..,..,86.74796,..
Zambia,ZMB,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,88.71456,..,..,..,..,..,..,..,92.09157,..
Zimbabwe,ZWE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,83.58271,..,..,88.69342,..,..,..,..,..
Zimbabwe,ZWE,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,..,..,90.9307,..,..,90.42812,..,..,..,..,..
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Data from database: Education Statistics - All Indicators,,,,,,,,,,,,,,
Last Updated: 06/25/2024,,,,,,,,,,,,,,
